timestamp,duration,data/status
2026-01-15T20:21:18.561000+00:00,211.371,afk
2026-01-15T20:21:14.547000+00:00,4.026,not-afk
2026-01-15T20:05:27.011000+00:00,947.535,afk
2026-01-15T20:05:27.011000+00:00,199.468,afk
2026-01-15T20:04:15.912000+00:00,71.113,not-afk
2026-01-15T20:01:06.270000+00:00,189.641,afk
2026-01-15T20:01:06.265000+00:00,0.002,not-afk
2026-01-15T20:01:06.264000+00:00,0.013,not-afk
2026-01-15T20:01:06.262000+00:00,0.007,not-afk
2026-01-15T19:22:53.948000+00:00,2292.316,afk
2026-01-15T19:22:53.948000+00:00,554.455,afk
2026-01-15T19:22:53.948000+00:00,559.459,afk
2026-01-15T19:22:53.948000+00:00,549.438,afk
2026-01-15T19:19:25.065000+00:00,208.898,not-afk
2026-01-15T18:57:05.418000+00:00,1339.646,afk
2026-01-15T18:57:05.418000+00:00,210.178,afk
2026-01-15T18:57:05.418000+00:00,200.114,afk
2026-01-15T18:55:06.871000+00:00,118.56,not-afk
2026-01-15T18:55:06.871000+00:00,31.006,not-afk
2026-01-15T18:49:43.060000+00:00,323.824,afk
2026-01-15T18:49:43.060000+00:00,261.67,afk
2026-01-15T18:48:38.910000+00:00,64.163,not-afk
2026-01-15T18:44:22.668000+00:00,256.241,afk
2026-01-15T18:44:22.668000+00:00,205.947,afk
2026-01-15T18:44:22.668000+00:00,210.976,afk
2026-01-15T18:44:22.668000+00:00,200.92,afk
2026-01-15T18:42:40.630000+00:00,0,not-afk
2026-01-15T18:42:40.626000+00:00,0.008,not-afk
2026-01-15T18:42:40.624000+00:00,0,not-afk
2026-01-15T18:42:40.622000+00:00,0.014,not-afk
2026-01-15T18:42:40.621000+00:00,102.062,not-afk
2026-01-15T18:42:40.621000+00:00,97.537,not-afk
2026-01-15T18:33:24.482000+00:00,556.153,afk
2026-01-15T18:33:24.482000+00:00,201.29,afk
2026-01-15T18:33:24.482000+00:00,196.286,afk
2026-01-15T18:33:18.184000+00:00,6.312,not-afk
2026-01-15T18:25:37.200000+00:00,460.983,afk
2026-01-15T18:25:37.200000+00:00,287.131,afk
2026-01-15T18:25:37.200000+00:00,297.186,afk
2026-01-15T18:25:37.200000+00:00,297.186,afk
2026-01-15T18:25:37.200000+00:00,282.091,afk
2026-01-15T18:25:37.200000+00:00,302.213,afk
2026-01-15T18:25:37.200000+00:00,282.091,afk
2026-01-15T18:25:37.199000+00:00,0.015,not-afk
2026-01-15T18:25:37.198000+00:00,0.016,not-afk
2026-01-15T18:19:37.574000+00:00,359.625,afk
2026-01-15T18:19:37.574000+00:00,214.945,afk
2026-01-15T18:19:37.574000+00:00,225,afk
2026-01-15T18:19:37.574000+00:00,214.945,afk
2026-01-15T18:19:06.635000+00:00,30.954,not-afk
2026-01-15T17:54:12.232000+00:00,1494.402,afk
2026-01-15T17:54:12.232000+00:00,249.762,afk
2026-01-15T17:54:12.232000+00:00,254.889,afk
2026-01-15T17:54:12.232000+00:00,254.889,afk
2026-01-15T17:54:12.232000+00:00,239.655,afk
2026-01-14T22:29:25.430000+00:00,501.043,not-afk
2026-01-14T22:22:07.957000+00:00,437.472,afk
2026-01-14T22:22:07.957000+00:00,322.034,afk
2026-01-14T22:22:07.957000+00:00,327.049,afk
2026-01-14T22:22:07.957000+00:00,312.017,afk
2026-01-14T22:22:07.956000+00:00,0.016,not-afk
2026-01-14T22:14:32.161000+00:00,455.797,afk
2026-01-14T22:14:32.161000+00:00,271.443,afk
2026-01-14T22:14:32.161000+00:00,266.422,afk
2026-01-14T22:12:23.192000+00:00,128.983,not-afk
2026-01-14T22:12:23.192000+00:00,104.709,not-afk
2026-01-14T22:12:23.192000+00:00,79.684,not-afk
2026-01-14T22:01:16.082000+00:00,667.118,afk
2026-01-14T22:01:16.082000+00:00,470.97,afk
2026-01-14T22:01:16.082000+00:00,0.009,not-afk
2026-01-14T22:01:16.082000+00:00,481.012,afk
2026-01-14T22:01:16.082000+00:00,481.012,afk
2026-01-14T22:01:16.082000+00:00,486.04,afk
2026-01-14T22:01:16.082000+00:00,465.932,afk
2026-01-14T22:01:16.081000+00:00,0.016,not-afk
2026-01-14T21:57:04.693000+00:00,251.403,afk
2026-01-14T21:57:04.693000+00:00,235.288,afk
2026-01-14T21:57:04.693000+00:00,225.173,afk
2026-01-14T21:56:04.241000+00:00,60.466,not-afk
2026-01-14T21:43:37.348000+00:00,746.892,afk
2026-01-14T21:43:37.348000+00:00,295.509,afk
2026-01-14T21:43:37.348000+00:00,295.509,afk
2026-01-14T21:43:37.348000+00:00,305.539,afk
2026-01-14T21:43:37.348000+00:00,305.539,afk
2026-01-14T21:43:37.348000+00:00,285.477,afk
2026-01-14T21:42:56.068000+00:00,41.295,not-afk
2026-01-14T21:07:14.739000+00:00,2141.328,afk
2026-01-14T21:07:14.739000+00:00,204.093,afk
2026-01-14T21:07:14.739000+00:00,209.135,afk
2026-01-14T21:07:14.739000+00:00,0.015,not-afk
2026-01-14T21:07:14.739000+00:00,199.067,afk
2026-01-14T21:07:14.739000+00:00,194.051,afk
2026-01-14T21:07:14.738000+00:00,0.009,not-afk
2026-01-14T21:01:50.333000+00:00,324.412,afk
2026-01-14T21:01:50.333000+00:00,267.496,afk
2026-01-14T21:01:50.333000+00:00,267.496,afk
2026-01-14T21:01:50.333000+00:00,272.522,afk
2026-01-14T21:01:50.333000+00:00,257.462,afk
2026-01-14T21:00:20.573000+00:00,89.774,not-afk
2026-01-14T20:55:11.802000+00:00,308.77,afk
2026-01-14T20:55:11.802000+00:00,251.574,afk
2026-01-14T20:54:07.663000+00:00,64.152,not-afk
2026-01-14T20:49:54.163000+00:00,253.499,afk
2026-01-14T20:47:56.092000+00:00,118.083,not-afk
2026-01-14T20:31:47.910000+00:00,968.181,afk
2026-01-14T20:31:47.910000+00:00,266.469,afk
2026-01-14T20:31:47.910000+00:00,276.507,afk
2026-01-14T20:31:47.910000+00:00,261.454,afk
2026-01-14T20:31:47.909000+00:00,0.016,not-afk
2026-01-14T20:26:28.490000+00:00,319.424,afk
2026-01-14T20:26:28.490000+00:00,204.86,afk
2026-01-14T20:25:52.610000+00:00,0.002,not-afk
2026-01-14T20:25:52.598000+00:00,35.905,not-afk
2026-01-14T20:25:52.598000+00:00,35.312,not-afk
2026-01-14T20:22:24.526000+00:00,208.086,afk
2026-01-14T20:22:24.526000+00:00,208.086,afk
2026-01-14T20:17:21.663000+00:00,302.873,not-afk
2026-01-14T19:55:17.598000+00:00,1324.064,afk
2026-01-14T19:55:17.598000+00:00,324.717,afk
2026-01-14T19:55:17.598000+00:00,324.717,afk
2026-01-14T19:55:17.598000+00:00,334.836,afk
2026-01-14T19:55:17.598000+00:00,314.632,afk
2026-01-14T19:48:23.427000+00:00,414.186,not-afk
2026-01-14T19:48:23.427000+00:00,91.914,not-afk
2026-01-14T19:48:23.427000+00:00,106.914,not-afk
2026-01-14T19:48:23.427000+00:00,36.862,not-afk
2026-01-14T19:44:41.772000+00:00,221.668,afk
2026-01-14T19:44:41.772000+00:00,198.199,afk
2026-01-14T19:44:41.771000+00:00,0.014,not-afk
2026-01-12T22:51:20.884000+00:00,2100.135,afk
2026-01-12T22:51:20.884000+00:00,207.89,afk
2026-01-12T22:51:20.884000+00:00,217.964,afk
2026-01-12T22:51:20.884000+00:00,202.871,afk
2026-01-12T22:51:20.883000+00:00,0.015,not-afk
2026-01-12T22:39:34.634000+00:00,706.262,afk
2026-01-12T22:39:34.634000+00:00,321.108,afk
2026-01-12T22:36:23.683000+00:00,190.965,not-afk
2026-01-12T22:10:12.149000+00:00,1571.533,afk
2026-01-12T22:09:07.405000+00:00,64.758,not-afk
2026-01-12T22:02:39.929000+00:00,387.475,afk
2026-01-12T22:02:39.929000+00:00,379.457,afk
2026-01-12T22:02:39.929000+00:00,384.474,afk
2026-01-12T22:02:39.929000+00:00,387.475,afk
2026-01-12T22:02:39.929000+00:00,369.423,afk
2026-01-12T22:00:32.427000+00:00,127.518,not-afk
2026-01-12T21:57:25.816000+00:00,186.61,afk
2026-01-12T21:57:16.941000+00:00,8.879,not-afk
2026-01-12T21:42:19.195000+00:00,897.745,afk
2026-01-12T21:42:19.195000+00:00,641.039,afk
2026-01-12T21:42:19.195000+00:00,646.054,afk
2026-01-12T21:42:19.195000+00:00,630.973,afk
2026-01-12T21:41:51.215000+00:00,27.995,not-afk
2026-01-12T21:34:31.712000+00:00,439.502,afk
2026-01-12T21:34:31.712000+00:00,248.858,afk
2026-01-12T21:34:31.712000+00:00,248.858,afk
2026-01-12T21:34:31.712000+00:00,258.871,afk
2026-01-12T21:34:31.712000+00:00,238.841,afk
2026-01-12T21:17:23.510000+00:00,1028.216,not-afk
2026-01-12T21:09:14.524000+00:00,488.985,afk
2026-01-12T21:09:14.524000+00:00,488.985,afk
2026-01-12T21:09:14.524000+00:00,486.332,afk
2026-01-12T21:06:25.870000+00:00,168.668,not-afk
2026-01-12T14:39:04.087000+00:00,23241.782,afk
2026-01-12T14:39:04.087000+00:00,260.296,afk
2026-01-12T14:39:04.087000+00:00,260.296,afk
2026-01-12T14:39:04.087000+00:00,255.278,afk
2026-01-12T14:39:04.085000+00:00,0.017,not-afk
2026-01-12T14:35:30.118000+00:00,213.968,afk
2026-01-12T14:35:30.118000+00:00,208.67,afk
2026-01-12T14:35:30.118000+00:00,203.653,afk
2026-01-12T14:04:58.768000+00:00,1831.364,not-afk
2026-01-12T13:56:39.290000+00:00,499.477,afk
2026-01-12T13:56:39.290000+00:00,213.754,afk
2026-01-12T13:56:39.290000+00:00,203.727,afk
2026-01-12T13:08:06.098000+00:00,2913.206,not-afk
2026-01-12T13:02:36.806000+00:00,329.291,afk
2026-01-12T13:02:36.806000+00:00,269.288,afk
2026-01-12T13:02:36.806000+00:00,274.296,afk
2026-01-12T13:02:36.806000+00:00,259.248,afk
2026-01-12T12:08:28.793000+00:00,3248.027,not-afk
2026-01-11T23:40:59.654000+00:00,285.605,not-afk
2026-01-11T23:36:42.928000+00:00,256.725,afk
2026-01-11T23:36:42.928000+00:00,236.71,afk
2026-01-11T23:36:42.928000+00:00,231.697,afk
2026-01-11T23:36:34.183000+00:00,8.759,not-afk
2026-01-11T23:29:59.893000+00:00,394.289,afk
2026-01-11T23:29:59.893000+00:00,268.786,afk
2026-01-11T23:29:59.893000+00:00,258.747,afk
2026-01-11T23:26:47.467000+00:00,192.439,not-afk
2026-01-11T23:22:50.357000+00:00,237.109,afk
2026-01-11T23:22:50.357000+00:00,207.289,afk
2026-01-11T23:22:50.357000+00:00,217.322,afk
2026-01-11T23:22:50.357000+00:00,207.289,afk
2026-01-11T23:22:46.945000+00:00,3.424,not-afk
2026-01-11T23:17:24.932000+00:00,322.012,afk
2026-01-11T23:17:24.932000+00:00,307.187,afk
2026-01-11T23:17:24.932000+00:00,302.176,afk
2026-01-11T23:13:10.861000+00:00,254.086,not-afk
2026-01-11T23:06:56.105000+00:00,374.755,afk
2026-01-11T23:06:56.105000+00:00,274.499,afk
2026-01-11T23:06:56.105000+00:00,274.499,afk
2026-01-11T23:06:56.105000+00:00,284.506,afk
2026-01-11T23:06:56.105000+00:00,264.471,afk
2026-01-11T23:06:34.820000+00:00,21.299,not-afk
2026-01-11T23:03:20.562000+00:00,194.257,afk
2026-01-11T23:03:20.562000+00:00,194.257,afk
2026-01-11T22:56:18.525000+00:00,422.047,not-afk
2026-01-11T22:56:18.524000+00:00,0,afk
2026-01-11T22:41:31.460000+00:00,190.892,afk
2026-01-11T22:41:31.460000+00:00,190.892,afk
2026-01-11T22:41:31.451000+00:00,234.391,afk
2026-01-11T21:54:30.342000+00:00,2821.121,not-afk
2026-01-11T21:47:16.557000+00:00,433.784,afk
2026-01-11T21:25:22.268000+00:00,1314.304,not-afk
2026-01-11T21:18:52.605000+00:00,389.662,afk
2026-01-11T21:18:52.605000+00:00,220.655,afk
2026-01-11T21:18:47.681000+00:00,4.938,not-afk
2026-01-11T21:09:45.698000+00:00,541.982,afk
2026-01-11T21:09:45.698000+00:00,371.702,afk
2026-01-11T21:09:45.698000+00:00,381.729,afk
2026-01-11T21:09:45.698000+00:00,0.015,not-afk
2026-01-11T21:09:45.698000+00:00,371.702,afk
2026-01-11T21:09:45.698000+00:00,381.729,afk
2026-01-11T21:09:45.698000+00:00,361.686,afk
2026-01-11T21:06:24.338000+00:00,201.364,afk
2026-01-11T21:06:21.192000+00:00,3.162,not-afk
2026-01-11T21:02:44.137000+00:00,217.054,afk
2026-01-11T21:02:44.137000+00:00,217.054,afk
2026-01-11T21:02:44.137000+00:00,212.29,afk
2026-01-11T21:02:44.135000+00:00,0.015,not-afk
2026-01-11T20:49:09.777000+00:00,814.364,afk
2026-01-11T20:49:09.777000+00:00,395.085,afk
2026-01-11T20:49:09.777000+00:00,400.092,afk
2026-01-11T20:49:09.777000+00:00,385.048,afk
2026-01-11T20:48:53.900000+00:00,15.891,not-afk
2026-01-11T20:36:55.729000+00:00,718.17,afk
2026-01-11T20:36:55.729000+00:00,542.525,afk
2026-01-11T20:36:55.729000+00:00,547.544,afk
2026-01-11T20:36:55.729000+00:00,552.594,afk
2026-01-11T20:36:55.729000+00:00,532.496,afk
2026-01-11T20:36:55.728000+00:00,0.015,not-afk
2026-01-11T20:33:21.248000+00:00,214.481,afk
2026-01-11T20:33:21.248000+00:00,210.633,afk
2026-01-11T20:33:21.248000+00:00,200.598,afk
2026-01-11T20:30:58.320000+00:00,142.94,not-afk
2026-01-11T20:24:01.340000+00:00,416.979,afk
2026-01-11T20:24:01.340000+00:00,194.294,afk
2026-01-11T20:23:04.808000+00:00,56.546,not-afk
2026-01-11T20:14:24.901000+00:00,519.906,afk
2026-01-11T20:14:24.901000+00:00,254.052,afk
2026-01-11T20:14:24.901000+00:00,244.025,afk
2026-01-11T20:13:18.224000+00:00,66.692,not-afk
2026-01-11T19:53:34.667000+00:00,1183.556,afk
2026-01-11T19:53:34.667000+00:00,887.836,afk
2026-01-11T19:53:34.667000+00:00,892.847,afk
2026-01-11T19:53:34.667000+00:00,902.878,afk
2026-01-11T19:53:34.667000+00:00,882.818,afk
2026-01-11T19:53:17.328000+00:00,17.354,not-afk
2026-01-11T19:49:02.808000+00:00,254.519,afk
2026-01-11T19:49:02.808000+00:00,254.519,afk
2026-01-11T19:49:02.808000+00:00,251.707,afk
2026-01-11T19:49:02.807000+00:00,0.014,not-afk
2026-01-11T19:32:00.448000+00:00,1022.359,afk
2026-01-11T19:32:00.448000+00:00,206.324,afk
2026-01-11T19:32:00.448000+00:00,211.333,afk
2026-01-11T19:32:00.448000+00:00,221.389,afk
2026-01-11T19:32:00.448000+00:00,226.403,afk
2026-01-11T19:32:00.448000+00:00,0.014,not-afk
2026-01-11T19:32:00.448000+00:00,196.305,afk
2026-01-11T19:32:00.448000+00:00,221.389,afk
2026-01-11T19:32:00.448000+00:00,196.305,afk
2026-01-11T19:21:04.730000+00:00,655.729,afk
2026-01-11T19:20:23.701000+00:00,41.043,not-afk
2026-01-11T19:11:57.683000+00:00,506.017,afk
2026-01-11T19:11:57.683000+00:00,260.936,afk
2026-01-11T19:11:57.683000+00:00,260.936,afk
2026-01-11T19:11:57.683000+00:00,250.9,afk
2026-01-11T19:11:57.683000+00:00,270.97,afk
2026-01-11T19:11:57.683000+00:00,245.894,afk
2026-01-11T19:11:53.026000+00:00,4.671,not-afk
2026-01-11T19:01:33.027000+00:00,619.998,afk
2026-01-11T19:01:33.027000+00:00,203.532,afk
2026-01-11T19:01:31.196000+00:00,1.844,not-afk
2026-01-11T18:57:54.903000+00:00,216.292,afk
2026-01-11T18:57:54.903000+00:00,206.271,afk
2026-01-11T18:57:54.903000+00:00,196.238,afk
2026-01-11T18:56:43.067000+00:00,71.848,not-afk
2026-01-11T18:53:16.562000+00:00,188.985,afk
2026-01-11T18:53:16.560000+00:00,0.011,not-afk
2026-01-11T18:53:16.559000+00:00,206.507,afk
2026-01-11T18:53:16.559000+00:00,206.507,afk
2026-01-11T18:53:16.558000+00:00,0.014,not-afk
2026-01-11T18:53:16.557000+00:00,0.012,not-afk
2026-01-11T18:47:48.012000+00:00,328.56,afk
2026-01-11T18:47:48.012000+00:00,252.01,afk
2026-01-11T18:47:48.012000+00:00,262.026,afk
2026-01-11T18:47:48.012000+00:00,246.999,afk
2026-01-11T18:41:36.855000+00:00,371.169,not-afk
2026-01-11T18:41:36.855000+00:00,257.325,not-afk
2026-01-11T18:41:36.855000+00:00,267.388,not-afk
2026-01-11T18:41:36.855000+00:00,157.206,not-afk
2026-01-11T18:35:56.511000+00:00,340.352,afk
2026-01-11T18:35:56.511000+00:00,206.33,afk
2026-01-11T18:33:40.903000+00:00,135.621,not-afk
2026-01-11T16:58:23.822000+00:00,341.67,afk
2026-01-11T16:58:23.822000+00:00,341.67,afk
2026-01-11T16:58:23.822000+00:00,326.603,afk
2026-01-11T16:58:22.409000+00:00,5709.597,afk
2026-01-11T16:58:22.409000+00:00,5709.597,afk
2026-01-11T16:58:22.407000+00:00,5718.495,afk
2026-01-11T16:58:22.407000+00:00,5718.495,afk
2026-01-11T16:57:56.983000+00:00,0.004,not-afk
2026-01-11T16:57:56.979000+00:00,26.858,not-afk
2026-01-11T16:57:56.979000+00:00,26.636,not-afk
2026-01-11T16:52:42.181000+00:00,314.803,afk
2026-01-11T16:52:42.181000+00:00,265.812,afk
2026-01-11T16:52:42.181000+00:00,270.858,afk
2026-01-11T16:52:42.181000+00:00,260.704,afk
2026-01-11T16:52:41.743000+00:00,0.453,not-afk
2026-01-11T16:48:54.059000+00:00,227.683,afk
2026-01-11T16:48:45.997000+00:00,8.074,not-afk
2026-01-11T16:43:33.354000+00:00,312.642,afk
2026-01-11T16:43:33.354000+00:00,257.137,afk
2026-01-11T16:43:33.354000+00:00,257.137,afk
2026-01-11T16:43:33.354000+00:00,0.014,not-afk
2026-01-11T16:43:33.354000+00:00,236.875,afk
2026-01-11T16:43:33.354000+00:00,236.875,afk
2026-01-11T16:43:33.354000+00:00,241.943,afk
2026-01-11T16:43:33.354000+00:00,247.017,afk
2026-01-11T16:43:33.354000+00:00,226.723,afk
2026-01-11T16:39:12.823000+00:00,260.539,afk
2026-01-11T16:36:26.494000+00:00,166.342,not-afk
2026-01-11T16:36:26.494000+00:00,166.033,not-afk
2026-01-11T16:36:26.494000+00:00,81.895,not-afk
2026-01-11T16:31:06.886000+00:00,319.623,afk
2026-01-11T16:31:06.886000+00:00,234.998,afk
2026-01-11T16:31:06.886000+00:00,240.009,afk
2026-01-11T16:31:06.886000+00:00,229.983,afk
2026-01-11T16:31:01.419000+00:00,5.481,not-afk
2026-01-11T16:24:33.901000+00:00,387.517,afk
2026-01-11T16:24:33.901000+00:00,206.99,afk
2026-01-11T16:24:33.901000+00:00,201.974,afk
2026-01-11T16:24:30.450000+00:00,3.465,not-afk
2026-01-11T16:19:48.198000+00:00,282.251,afk
2026-01-11T16:19:48.198000+00:00,232.107,afk
2026-01-11T16:19:48.198000+00:00,222.089,afk
2026-01-11T16:00:11.016000+00:00,1177.196,not-afk
2026-01-11T15:53:03.729000+00:00,427.286,afk
2026-01-11T15:53:03.729000+00:00,217.631,afk
2026-01-11T15:53:03.729000+00:00,207.593,afk
2026-01-11T15:53:03.729000+00:00,222.651,afk
2026-01-11T15:53:03.729000+00:00,202.587,afk
2026-01-11T15:53:03.728000+00:00,0.014,not-afk
2026-01-11T15:53:03.727000+00:00,0.016,not-afk
2026-01-11T15:45:42.949000+00:00,440.789,afk
2026-01-11T15:45:13.629000+00:00,29.332,not-afk
2026-01-11T15:45:13.628000+00:00,0,afk
2026-01-11T15:16:36.275000+00:00,590.744,afk
2026-01-11T15:16:36.275000+00:00,595.758,afk
2026-01-11T15:16:36.275000+00:00,605.778,afk
2026-01-11T15:16:36.275000+00:00,605.778,afk
2026-01-11T15:16:36.275000+00:00,590.744,afk
2026-01-11T13:29:27.215000+00:00,6429.074,not-afk
2026-01-10T22:25:35.501000+00:00,237.585,afk
2026-01-10T22:25:35.501000+00:00,247.615,afk
2026-01-10T22:25:35.501000+00:00,232.571,afk
2026-01-10T22:25:35.501000+00:00,247.615,afk
2026-01-10T22:25:35.501000+00:00,232.571,afk
2026-01-10T21:35:29.183000+00:00,3006.355,not-afk
2026-01-10T21:35:29.182000+00:00,0,afk
2026-01-10T17:29:34.608000+00:00,11315.405,afk
2026-01-10T17:29:34.608000+00:00,421.653,afk
2026-01-10T17:29:34.608000+00:00,421.653,afk
2026-01-10T17:29:34.608000+00:00,431.671,afk
2026-01-10T17:29:34.608000+00:00,411.635,afk
2026-01-10T17:24:09.147000+00:00,325.475,not-afk
2026-01-10T16:59:27.279000+00:00,1481.867,afk
2026-01-10T16:59:27.279000+00:00,554.828,afk
2026-01-10T16:59:27.279000+00:00,564.856,afk
2026-01-10T16:59:27.279000+00:00,569.872,afk
2026-01-10T16:59:27.279000+00:00,549.806,afk
2026-01-10T16:32:56.626000+00:00,1590.667,not-afk
2026-01-09T23:24:28.404000+00:00,3679.355,not-afk
2026-01-08T23:18:03.214000+00:00,58.445,not-afk
2026-01-08T23:18:03.214000+00:00,83.416,not-afk
2026-01-08T23:18:03.214000+00:00,48.442,not-afk
2026-01-08T23:11:04.618000+00:00,418.597,afk
2026-01-08T23:11:04.618000+00:00,191.055,afk
2026-01-08T23:09:34.895000+00:00,89.738,not-afk
2026-01-08T23:02:53.478000+00:00,401.416,afk
2026-01-08T23:02:53.478000+00:00,211.139,afk
2026-01-08T23:02:53.478000+00:00,206.134,afk
2026-01-08T23:02:48.992000+00:00,4.501,not-afk
2026-01-08T22:52:01.383000+00:00,647.608,afk
2026-01-08T22:52:01.383000+00:00,271.693,afk
2026-01-08T22:52:01.383000+00:00,261.659,afk
2026-01-08T22:51:47.376000+00:00,14.022,not-afk
2026-01-08T22:45:42.634000+00:00,364.741,afk
2026-01-08T22:45:42.634000+00:00,204.266,afk
2026-01-08T22:44:26.168000+00:00,76.48,not-afk
2026-01-08T22:41:02.059000+00:00,204.108,afk
2026-01-08T22:41:02.059000+00:00,194.089,afk
2026-01-08T22:40:25.503000+00:00,36.567,not-afk
2026-01-08T21:06:56.681000+00:00,5608.821,afk
2026-01-08T21:06:56.681000+00:00,5316.109,afk
2026-01-08T21:02:06.221000+00:00,290.474,not-afk
2026-01-08T20:45:41.431000+00:00,984.789,afk
2026-01-08T20:45:41.431000+00:00,287.778,afk
2026-01-08T20:45:41.431000+00:00,287.778,afk
2026-01-08T20:45:41.431000+00:00,297.869,afk
2026-01-08T20:45:41.431000+00:00,277.705,afk
2026-01-08T20:45:41.430000+00:00,0.015,not-afk
2026-01-08T20:11:18.461000+00:00,2062.972,afk
2026-01-08T20:11:18.461000+00:00,311.029,afk
2026-01-08T20:11:18.461000+00:00,300.911,afk
2026-01-08T20:08:17.298000+00:00,181.178,not-afk
2026-01-08T18:00:29.306000+00:00,7667.991,afk
2026-01-08T18:00:29.306000+00:00,277.764,afk
2026-01-08T18:00:29.306000+00:00,267.677,afk
2026-01-08T18:00:15.447000+00:00,13.873,not-afk
2026-01-08T17:03:31.698000+00:00,3403.748,afk
2026-01-08T17:03:31.698000+00:00,558.982,afk
2026-01-08T17:03:31.698000+00:00,558.982,afk
2026-01-08T17:03:31.698000+00:00,569.108,afk
2026-01-08T17:03:31.698000+00:00,569.108,afk
2026-01-08T17:03:31.698000+00:00,579.202,afk
2026-01-08T17:03:31.698000+00:00,579.202,afk
2026-01-08T17:03:31.698000+00:00,589.231,afk
2026-01-08T17:03:31.698000+00:00,589.231,afk
2026-01-08T17:03:31.698000+00:00,599.269,afk
2026-01-08T17:03:31.698000+00:00,548.891,afk
2026-01-08T14:01:40.959000+00:00,10910.758,not-afk
2026-01-08T14:01:40.959000+00:00,69.633,not-afk
2026-01-07T23:43:32.304000+00:00,1112.68,not-afk
2026-01-07T23:31:29.769000+00:00,722.534,afk
2026-01-07T23:31:29.769000+00:00,349.092,afk
2026-01-07T23:31:29.769000+00:00,338.975,afk
2026-01-07T23:31:26.955000+00:00,2.828,not-afk
2026-01-07T23:27:02.753000+00:00,264.201,afk
2026-01-07T23:27:02.753000+00:00,238.966,afk
2026-01-07T23:27:02.753000+00:00,238.966,afk
2026-01-07T23:27:02.753000+00:00,244.011,afk
2026-01-07T23:27:02.753000+00:00,254.103,afk
2026-01-07T23:27:02.753000+00:00,228.872,afk
2026-01-07T23:26:14.992000+00:00,0,not-afk
2026-01-07T23:26:14.990000+00:00,47.777,not-afk
2026-01-07T23:26:14.990000+00:00,43.673,not-afk
2026-01-07T23:16:52.142000+00:00,562.851,afk
2026-01-07T23:16:52.142000+00:00,408.094,afk
2026-01-07T23:16:52.142000+00:00,403.077,afk
2026-01-07T23:12:28.190000+00:00,263.967,not-afk
2026-01-07T23:12:28.190000+00:00,263.966,not-afk
2026-01-07T23:12:28.190000+00:00,263.966,not-afk
2026-01-07T23:12:28.190000+00:00,150,not-afk
2026-01-07T23:09:19.575000+00:00,188.627,afk
2026-01-07T23:01:34.908000+00:00,464.671,not-afk
2026-01-07T23:01:34.908000+00:00,60.678,not-afk
2026-01-07T23:01:34.908000+00:00,36.566,not-afk
2026-01-07T22:52:01+00:00,573.913,afk
2026-01-07T22:52:01+00:00,400.835,afk
2026-01-07T22:52:01+00:00,390.804,afk
2026-01-07T22:47:13.972000+00:00,287.042,not-afk
2026-01-07T22:42:26.344000+00:00,287.627,afk
2026-01-07T22:42:26.344000+00:00,192.566,afk
2026-01-07T22:40:18.317000+00:00,128.039,not-afk
2026-01-07T22:27:11.059000+00:00,787.257,afk
2026-01-07T22:27:05.306000+00:00,5.768,not-afk
2026-01-07T22:23:42.984000+00:00,202.321,afk
2026-01-07T22:23:25.822000+00:00,17.172,not-afk
2026-01-07T22:12:53.603000+00:00,632.218,afk
2026-01-07T22:12:53.603000+00:00,321.03,afk
2026-01-07T22:12:53.603000+00:00,321.03,afk
2026-01-07T22:12:53.603000+00:00,331.055,afk
2026-01-07T22:12:53.603000+00:00,316.008,afk
2026-01-07T22:12:53.602000+00:00,0.015,not-afk
2026-01-07T22:04:16.725000+00:00,516.878,afk
2026-01-07T22:04:16.725000+00:00,206.315,afk
2026-01-07T22:03:32.272000+00:00,44.467,not-afk
2026-01-07T22:03:32.272000+00:00,44.465,not-afk
2026-01-07T22:03:32.272000+00:00,44.459,not-afk
2026-01-07T21:55:58.739000+00:00,453.539,afk
2026-01-07T21:55:58.739000+00:00,218.089,afk
2026-01-07T21:55:58.739000+00:00,208.053,afk
2026-01-07T21:54:01.846000+00:00,116.905,not-afk
2026-01-07T21:54:01.846000+00:00,54.432,not-afk
2026-01-07T21:48:21.972000+00:00,339.876,afk
2026-01-07T21:43:04.725000+00:00,317.259,not-afk
2026-01-07T21:30:40.087000+00:00,744.637,afk
2026-01-07T21:30:40.087000+00:00,333.089,afk
2026-01-07T21:30:40.087000+00:00,328.068,afk
2026-01-07T21:16:18.962000+00:00,861.137,not-afk
2026-01-07T21:16:18.962000+00:00,186.827,not-afk
2026-01-07T21:16:18.962000+00:00,155.707,not-afk
2026-01-07T21:12:43.298000+00:00,215.667,afk
2026-01-07T21:12:43.293000+00:00,0.01,not-afk
2026-01-07T21:12:43.291000+00:00,0.013,not-afk
2026-01-07T21:12:43.290000+00:00,0.012,not-afk
2026-01-07T20:49:31.893000+00:00,1391.399,afk
2026-01-07T20:49:31.893000+00:00,203.868,afk
2026-01-07T20:45:54.341000+00:00,217.566,not-afk
2026-01-07T20:23:15.615000+00:00,1358.725,afk
2026-01-07T20:23:15.615000+00:00,215.817,afk
2026-01-07T20:23:15.615000+00:00,210.811,afk
2026-01-07T20:20:25.668000+00:00,169.958,not-afk
2026-01-07T20:13:20.079000+00:00,425.588,afk
2026-01-07T20:07:53.678000+00:00,326.415,not-afk
