timestamp,duration,data.app
2026-01-24T06:35:05.380Z,0.061,Zegar
2026-01-24T06:35:02.295Z,3.052,Zegar
2026-01-24T06:30:17.071Z,8.492,Zegar
2026-01-24T06:30:09.403Z,7.646,POCO Launcher
2026-01-24T06:30:07.537Z,0.174,POCO Launcher
2026-01-24T06:30:03.381Z,4.144,Zegar
2026-01-24T00:04:49.342Z,1.041,POCO Launcher
2026-01-24T00:04:47.637Z,1.691,Chrome
2026-01-24T00:03:59.324Z,9.25,Zalando
2026-01-24T00:03:58.394Z,0.926,Zalando
2026-01-24T00:03:53.704Z,4.672,Zalando
2026-01-24T00:03:52.536Z,1.155,Zalando
2026-01-24T00:03:49.740Z,2.787,Zalando
2026-01-24T00:03:37.035Z,12.683,Zalando
2026-01-24T00:03:34.001Z,1.943,Zalando
2026-01-24T00:03:29.420Z,4.48,POCO Launcher
2026-01-24T00:03:28.471Z,0.887,Chrome
2026-01-24T00:03:27.362Z,1.079,POCO Launcher
2026-01-24T00:01:52.540Z,94.799,Chrome
2026-01-23T23:59:35.332Z,1.626,POCO Launcher
2026-01-23T23:56:19.935Z,3.83,POCO Launcher
2026-01-23T23:50:53.307Z,11.242,POCO Launcher
2026-01-23T23:43:59.537Z,16.832,POCO Launcher
2026-01-23T23:43:33.556Z,25.885,Chrome
2026-01-23T23:43:33.541Z,0.014,Chrome
2026-01-23T23:43:32.374Z,1.035,POCO Launcher
2026-01-23T23:43:28.985Z,3.346,Chrome
2026-01-23T23:43:28.896Z,0.07,Chrome
2026-01-23T23:43:25.960Z,2.935,POCO Launcher
2026-01-23T23:43:20.458Z,5.454,Chrome
2026-01-23T23:43:20.349Z,0.07,Chrome
2026-01-23T23:43:12.384Z,7.957,POCO Launcher
2026-01-23T23:42:56.873Z,15.466,Chrome
2026-01-23T23:42:56.739Z,0.102,Chrome
2026-01-23T23:42:54.012Z,2.718,POCO Launcher
2026-01-23T23:42:40.943Z,13.011,Chrome
2026-01-23T23:42:40.528Z,0.382,Chrome
2026-01-23T23:42:36.937Z,3.583,POCO Launcher
2026-01-23T23:42:34.019Z,2.891,Galeria
2026-01-23T23:42:33.018Z,0.989,Galeria
2026-01-23T23:42:32.021Z,0.993,Galeria
2026-01-23T23:42:27.145Z,4.846,Galeria
2026-01-23T23:42:24.012Z,3.128,Galeria
2026-01-23T23:42:14.649Z,1.962,POCO Launcher
